Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date,Division
Ladies Recreation Club M2,v,[BYE],,,,17,11/03/2026,M2
United Services Recreation Club M2,v,Hong Kong Cricket Club M2,United Services Recreation Club,19:00:00,,18,18/03/2026,M2
Hong Kong Football Club M2B,v,Ladies Recreation Club M2,Hong Kong Football Club,19:00:00,,18,18/03/2026,M2
Hong Kong Football Club M2A,v,[BYE],,,,18,18/03/2026,M2
Ladies Recreation Club M2,v,United Services Recreation Club M2,Ladies Recreation Club,19:00:00,,19,25/03/2026,M2
Hong Kong Cricket Club M2,v,Hong Kong Football Club M2A,Hong Kong Cricket Club,19:00:00,,19,25/03/2026,M2
Hong Kong Football Club M2B,v,[BYE],,,,19,25/03/2026,M2
Hong Kong Football Club M2A,v,Ladies Recreation Club M2,Hong Kong Football Club,19:00:00,,20,15/04/2026,M2
United Services Recreation Club M2,v,Hong Kong Football Club M2B,United Services Recreation Club,19:00:00,,20,15/04/2026,M2
Hong Kong Cricket Club M2,v,[BYE],,,,20,15/04/2026,M2
Hong Kong Cricket Club M3,v,Titlows Squash Master,Hong Kong Cricket Club,19:00:00,,1,02/10/2025,M3
OSF,v,Kowloon Cricket Club M3,Masters - HK Squash Centre,19:00:00,,1,02/10/2025,M3
Hong Kong Football Club M3A,v,Hong Kong Football Club M3B,Hong Kong Football Club,19:00:00,,1,02/10/2025,M3
Royal Hong Kong Yacht Club M3,v,[BYE],,,,1,02/10/2025,M3
Hong Kong Football Club M3B,v,OSF,Hong Kong Football Club,19:00:00,,2,09/10/2025,M3
Hong Kong Football Club M3A,v,Titlows Squash Master,Hong Kong Football Club,19:00:00,,2,09/10/2025,M3
Royal Hong Kong Yacht Club M3,v,Hong Kong Cricket Club M3,Royal Hong Kong Yacht Club,19:00:00,,2,09/10/2025,M3
Kowloon Cricket Club M3,v,[BYE],,,,2,09/10/2025,M3
Hong Kong Football Club M3A,v,Royal Hong Kong Yacht Club M3,Hong Kong Football Club,19:00:00,,3,16/10/2025,M3
Titlows Squash Master,v,OSF,Masters - HK Squash Centre,19:00:00,,3,16/10/2025,M3
Kowloon Cricket Club M3,v,Hong Kong Football Club M3B,Kowloon Cricket Club,19:00:00,,3,16/10/2025,M3
Hong Kong Cricket Club M3,v,[BYE],,,,3,16/10/2025,M3
Titlows Squash Master,v,Kowloon Cricket Club M3,Masters - Harbour Road Sports Centre,19:00:00,,4,23/10/2025,M3
OSF,v,Royal Hong Kong Yacht Club M3,Masters - HK Squash Centre,19:00:00,,4,23/10/2025,M3
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3A,Hong Kong Cricket Club,19:00:00,,4,23/10/2025,M3
Hong Kong Football Club M3B,v,[BYE],,,,4,23/10/2025,M3
OSF,v,Hong Kong Cricket Club M3,Masters - HK Squash Centre,19:00:00,,5,30/10/2025,M3
Kowloon Cricket Club M3,v,Royal Hong Kong Yacht Club M3,Kowloon Cricket Club,19:00:00,,5,30/10/2025,M3
Hong Kong Football Club M3B,v,Titlows Squash Master,Hong Kong Football Club,19:00:00,,5,30/10/2025,M3
Hong Kong Football Club M3A,v,[BYE],,,,5,30/10/2025,M3
Hong Kong Football Club M3B,v,Royal Hong Kong Yacht Club M3,Hong Kong Football Club,19:00:00,,6,06/11/2025,M3
Hong Kong Cricket Club M3,v,Kowloon Cricket Club M3,Hong Kong Cricket Club,19:00:00,,6,06/11/2025,M3
Hong Kong Football Club M3A,v,OSF,Hong Kong Football Club,19:00:00,,6,06/11/2025,M3
Titlows Squash Master,v,[BYE],,,,6,06/11/2025,M3
Kowloon Cricket Club M3,v,Hong Kong Football Club M3A,Kowloon Cricket Club,19:00:00,,7,13/11/2025,M3
Hong Kong Football Club M3B,v,Hong Kong Cricket Club M3,Hong Kong Football Club,19:00:00,,7,13/11/2025,M3
Titlows Squash Master,v,Royal Hong Kong Yacht Club M3,Masters - Harbour Road Sports Centre,19:00:00,,7,13/11/2025,M3
OSF,v,[BYE],,,,7,13/11/2025,M3
Titlows Squash Master,v,Hong Kong Cricket Club M3,Masters - HK Squash Centre,19:00:00,,8,20/11/2025,M3
Kowloon Cricket Club M3,v,OSF,Kowloon Cricket Club,19:00:00,,8,20/11/2025,M3
Hong Kong Football Club M3B,v,Hong Kong Football Club M3A,Hong Kong Football Club,19:00:00,,8,20/11/2025,M3
Royal Hong Kong Yacht Club M3,v,[BYE],,,,8,20/11/2025,M3
OSF,v,Hong Kong Football Club M3B,Masters - HK Squash Centre,19:00:00,,9,27/11/2025,M3
Titlows Squash Master,v,Hong Kong Football Club M3A,Masters - HK Squash Centre,19:00:00,,9,27/11/2025,M3
Hong Kong Cricket Club M3,v,Royal Hong Kong Yacht Club M3,Hong Kong Cricket Club,19:00:00,,9,27/11/2025,M3
Kowloon Cricket Club M3,v,[BYE],,,,9,27/11/2025,M3
Royal Hong Kong Yacht Club M3,v,Hong Kong Football Club M3A,Royal Hong Kong Yacht Club,19:00:00,,10,11/12/2025,M3
OSF,v,Titlows Squash Master,Masters - HK Squash Centre,19:00:00,,10,11/12/2025,M3
Hong Kong Football Club M3B,v,Kowloon Cricket Club M3,Hong Kong Football Club,19:00:00,,10,11/12/2025,M3
Hong Kong Cricket Club M3,v,[BYE],,,,10,11/12/2025,M3
Kowloon Cricket Club M3,v,Titlows Squash Master,Kowloon Cricket Club,19:00:00,,11,18/12/2025,M3
OSF,v,Royal Hong Kong Yacht Club M3,Masters - Cornwall Street Squash Centre,19:00:00,,11,18/12/2025,M3
Hong Kong Football Club M3A,v,Hong Kong Cricket Club M3,Hong Kong Football Club,19:00:00,,11,18/12/2025,M3
Hong Kong Football Club M3B,v,[BYE],,,,11,18/12/2025,M3
Hong Kong Cricket Club M3,v,OSF,Hong Kong Cricket Club,19:00:00,,12,08/01/2026,M3
Royal Hong Kong Yacht Club M3,v,Kowloon Cricket Club M3,Royal Hong Kong Yacht Club,19:00:00,,12,08/01/2026,M3
Titlows Squash Master,v,Hong Kong Football Club M3B,Masters - HK Squash Centre,19:00:00,,12,08/01/2026,M3
Hong Kong Football Club M3A,v,[BYE],,,,12,08/01/2026,M3
Royal Hong Kong Yacht Club M3,v,Hong Kong Football Club M3B,Royal Hong Kong Yacht Club,19:00:00,,13,15/01/2026,M3
Kowloon Cricket Club M3,v,Hong Kong Cricket Club M3,Kowloon Cricket Club,19:00:00,,13,15/01/2026,M3
OSF,v,Hong Kong Football Club M3A,Masters - HK Squash Centre,19:00:00,,13,15/01/2026,M3
Titlows Squash Master,v,[BYE],,,,13,15/01/2026,M3
Hong Kong Football Club M3A,v,Kowloon Cricket Club M3,Hong Kong Football Club,19:00:00,,14,22/01/2026,M3
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3B,Hong Kong Cricket Club,19:00:00,,14,22/01/2026,M3
Royal Hong Kong Yacht Club M3,v,Titlows Squash Master,Royal Hong Kong Yacht Club,19:00:00,,14,22/01/2026,M3
OSF,v,[BYE],,,,14,22/01/2026,M3
Hong Kong Cricket Club M3,v,Titlows Squash Master,Hong Kong Cricket Club,19:00:00,,15,29/01/2026,M3
OSF,v,Kowloon Cricket Club M3,Masters - HK Squash Centre,19:00:00,,15,29/01/2026,M3
Hong Kong Football Club M3A,v,Hong Kong Football Club M3B,Hong Kong Football Club,19:00:00,,15,29/01/2026,M3
Royal Hong Kong Yacht Club M3,v,[BYE],,,,15,29/01/2026,M3
Hong Kong Football Club M3B,v,OSF,Hong Kong Football Club,19:00:00,,16,05/02/2026,M3
Hong Kong Football Club M3A,v,Titlows Squash Master,Hong Kong Football Club,19:00:00,,16,05/02/2026,M3
Royal Hong Kong Yacht Club M3,v,Hong Kong Cricket Club M3,Royal Hong Kong Yacht Club,19:00:00,,16,05/02/2026,M3
Kowloon Cricket Club M3,v,[BYE],,,,16,05/02/2026,M3
Royal Hong Kong Yacht Club M3,v,Hong Kong Football Club M3A,Royal Hong Kong Yacht Club,19:00:00,,17,12/02/2026,M3
Titlows Squash Master,v,OSF,Masters - HK Squash Centre,19:00:00,,17,12/02/2026,M3
Kowloon Cricket Club M3,v,Hong Kong Football Club M3B,Kowloon Cricket Club,19:00:00,,17,12/02/2026,M3
Hong Kong Cricket Club M3,v,[BYE],,,,17,12/02/2026,M3
Titlows Squash Master,v,Kowloon Cricket Club M3,Masters - HK Squash Centre,19:00:00,,18,05/03/2026,M3
Royal Hong Kong Yacht Club M3,v,OSF,Royal Hong Kong Yacht Club,19:00:00,,18,05/03/2026,M3
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3A,Hong Kong Cricket Club,19:00:00,,18,05/03/2026,M3
Hong Kong Football Club M3B,v,[BYE],,,,18,05/03/2026,M3
OSF,v,Hong Kong Cricket Club M3,Masters - HK Squash Centre,19:00:00,,19,12/03/2026,M3
Kowloon Cricket Club M3,v,Royal Hong Kong Yacht Club M3,Kowloon Cricket Club,19:00:00,,19,12/03/2026,M3
Hong Kong Football Club M3B,v,Titlows Squash Master,Hong Kong Football Club,19:00:00,,19,12/03/2026,M3
Hong Kong Football Club M3A,v,[BYE],,,,19,12/03/2026,M3
Royal Hong Kong Yacht Club M3,v,Hong Kong Football Club M3B,Royal Hong Kong Yacht Club,19:00:00,,20,19/03/2026,M3
Hong Kong Cricket Club M3,v,Kowloon Cricket Club M3,Hong Kong Cricket Club,19:00:00,,20,19/03/2026,M3
Hong Kong Football Club M3A,v,OSF,Hong Kong Football Club,19:00:00,,20,19/03/2026,M3
Titlows Squash Master,v,[BYE],,,,20,19/03/2026,M3
Kowloon Cricket Club M3,v,Hong Kong Football Club M3A,Kowloon Cricket Club,19:00:00,,21,26/03/2026,M3
Hong Kong Football Club M3B,v,Hong Kong Cricket Club M3,Hong Kong Football Club,19:00:00,,21,26/03/2026,M3
Titlows Squash Master,v,Royal Hong Kong Yacht Club M3,Masters - Harbour Road Sports Centre,19:00:00,,21,26/03/2026,M3
OSF,v,[BYE],,,,21,26/03/2026,M3
WAKO,v,Kowloon Cricket Club M4,Masters - Harbour Road Sports Centre,19:00:00,,1,02/10/2025,M4
Hong Kong Cricket Club M4,v,Hong Kong Club Blue,Hong Kong Cricket Club,19:00:00,,1,02/10/2025,M4
Royal Hong Kong Yacht Club M4,v,United Services Recreation Club M4,Royal Hong Kong Yacht Club,19:00:00,,1,02/10/2025,M4
Bolton,v,SKCSC M4,Masters - HK Squash Centre,19:00:00,,1,02/10/2025,M4
Hong Kong Football Club M4A,v,Hong Kong Football Club M4B,Hong Kong Football Club,19:00:00,,1,02/10/2025,M4
Kowloon Cricket Club M4,v,SKCSC M4,Kowloon Cricket Club,19:00:00,,2,09/10/2025,M4
Bolton,v,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre,19:00:00,,2,09/10/2025,M4
Hong Kong Football Club M4B,v,United Services Recreation Club M4,Hong Kong Football Club,19:00:00,,2,09/10/2025,M4
Hong Kong Cricket Club M4,v,Hong Kong Football Club M4A,Hong Kong Cricket Club,19:00:00,,2,09/10/2025,M4
Hong Kong Club Blue,v,WAKO,The Hong Kong Club,19:00:00,,2,09/10/2025,M4
Hong Kong Club Blue,v,Kowloon Cricket Club M4,The Hong Kong Club,19:00:00,,3,16/10/2025,M4
Hong Kong Football Club M4A,v,WAKO,Hong Kong Football Club,19:00:00,,3,16/10/2025,M4
United Services Recreation Club M4,v,Hong Kong Cricket Club M4,United Services Recreation Club,19:00:00,,3,16/10/2025,M4
Bolton,v,Hong Kong Football Club M4B,Masters - Harbour Road Sports Centre,19:00:00,,3,16/10/2025,M4
Royal Hong Kong Yacht Club M4,v,SKCSC M4,Royal Hong Kong Yacht Club,19:00:00,,3,16/10/2025,M4
Royal Hong Kong Yacht Club M4,v,Kowloon Cricket Club M4,Royal Hong Kong Yacht Club,19:00:00,,4,23/10/2025,M4
Hong Kong Football Club M4B,v,SKCSC M4,Hong Kong Football Club,19:00:00,,4,23/10/2025,M4
Bolton,v,Hong Kong Cricket Club M4,Masters - HK Squash Centre,19:00:00,,4,23/10/2025,M4
United Services Recreation Club M4,v,WAKO,United Services Recreation Club,19:00:00,,4,23/10/2025,M4
Hong Kong Club Blue,v,Hong Kong Football Club M4A,The Hong Kong Club,19:00:00,,4,23/10/2025,M4
Hong Kong Football Club M4A,v,Kowloon Cricket Club M4,Hong Kong Football Club,19:00:00,,5,30/10/2025,M4
United Services Recreation Club M4,v,Hong Kong Club Blue,United Services Recreation Club,19:00:00,,5,30/10/2025,M4
Bolton,v,WAKO,Masters - Harbour Road Sports Centre,19:00:00,,5,30/10/2025,M4
Hong Kong Cricket Club M4,v,SKCSC M4,Hong Kong Cricket Club,19:00:00,,5,30/10/2025,M4
Royal Hong Kong Yacht Club M4,v,Hong Kong Football Club M4B,Royal Hong Kong Yacht Club,19:00:00,,5,30/10/2025,M4
Kowloon Cricket Club M4,v,Hong Kong Football Club M4B,Kowloon Cricket Club,19:00:00,,6,06/11/2025,M4
Royal Hong Kong Yacht Club M4,v,Hong Kong Cricket Club M4,Royal Hong Kong Yacht Club,19:00:00,,6,06/11/2025,M4
WAKO,v,SKCSC M4,Masters - Harbour Road Sports Centre,19:00:00,,6,06/11/2025,M4
Hong Kong Club Blue,v,Bolton,The Hong Kong Club,19:00:00,,6,06/11/2025,M4
Hong Kong Football Club M4A,v,United Services Recreation Club M4,Hong Kong Football Club,19:00:00,,6,06/11/2025,M4
United Services Recreation Club M4,v,Kowloon Cricket Club M4,United Services Recreation Club,19:00:00,,7,13/11/2025,M4
Bolton,v,Hong Kong Football Club M4A,Masters - HK Squash Centre,19:00:00,,7,13/11/2025,M4
SKCSC M4,v,Hong Kong Club Blue,Masters - Cornwall Street Squash Centre,19:00:00,,7,13/11/2025,M4
Royal Hong Kong Yacht Club M4,v,WAKO,Royal Hong Kong Yacht Club,19:00:00,,7,13/11/2025,M4
Hong Kong Football Club M4B,v,Hong Kong Cricket Club M4,Hong Kong Football Club,19:00:00,,7,13/11/2025,M4
Kowloon Cricket Club M4,v,Hong Kong Cricket Club M4,Kowloon Cricket Club,19:00:00,,8,20/11/2025,M4
WAKO,v,Hong Kong Football Club M4B,Masters - Harbour Road Sports Centre,19:00:00,,8,20/11/2025,M4
Royal Hong Kong Yacht Club M4,v,Hong Kong Club Blue,Royal Hong Kong Yacht Club,19:00:00,,8,20/11/2025,M4
Hong Kong Football Club M4A,v,SKCSC M4,Hong Kong Football Club,19:00:00,,8,20/11/2025,M4
United Services Recreation Club M4,v,Bolton,United Services Recreation Club,19:00:00,,8,20/11/2025,M4
Bolton,v,Kowloon Cricket Club M4,Masters - Harbour Road Sports Centre,19:00:00,,9,27/11/2025,M4
SKCSC M4,v,United Services Recreation Club M4,Masters - Cornwall Street Squash Centre,19:00:00,,9,27/11/2025,M4
Royal Hong Kong Yacht Club M4,v,Hong Kong Football Club M4A,Royal Hong Kong Yacht Club,19:00:00,,9,27/11/2025,M4
Hong Kong Club Blue,v,Hong Kong Football Club M4B,The Hong Kong Club,19:00:00,,9,27/11/2025,M4
Hong Kong Cricket Club M4,v,WAKO,Hong Kong Cricket Club,19:00:00,,9,27/11/2025,M4
Kowloon Cricket Club M4,v,WAKO,Kowloon Cricket Club,19:00:00,,10,11/12/2025,M4
Hong Kong Club Blue,v,Hong Kong Cricket Club M4,The Hong Kong Club,19:00:00,,10,11/12/2025,M4
United Services Recreation Club M4,v,Royal Hong Kong Yacht Club M4,United Services Recreation Club,19:00:00,,10,11/12/2025,M4
SKCSC M4,v,Bolton,Masters - Cornwall Street Squash Centre,19:00:00,,10,11/12/2025,M4
Hong Kong Football Club M4B,v,Hong Kong Football Club M4A,Hong Kong Football Club,19:00:00,,10,11/12/2025,M4
SKCSC M4,v,Kowloon Cricket Club M4,Masters - Cornwall Street Squash Centre,19:00:00,,11,18/12/2025,M4
Royal Hong Kong Yacht Club M4,v,Bolton,Royal Hong Kong Yacht Club,19:00:00,,11,18/12/2025,M4
United Services Recreation Club M4,v,Hong Kong Football Club M4B,United Services Recreation Club,19:00:00,,11,18/12/2025,M4
Hong Kong Football Club M4A,v,Hong Kong Cricket Club M4,Hong Kong Football Club,19:00:00,,11,18/12/2025,M4
WAKO,v,Hong Kong Club Blue,Masters - Harbour Road Sports Centre,19:00:00,,11,18/12/2025,M4
Kowloon Cricket Club M4,v,Hong Kong Club Blue,Kowloon Cricket Club,19:00:00,,12,08/01/2026,M4
WAKO,v,Hong Kong Football Club M4A,Masters - Harbour Road Sports Centre,19:00:00,,12,08/01/2026,M4
Hong Kong Cricket Club M4,v,United Services Recreation Club M4,Hong Kong Cricket Club,19:00:00,,12,08/01/2026,M4
Hong Kong Football Club M4B,v,Bolton,Hong Kong Football Club,19:00:00,,12,08/01/2026,M4
SKCSC M4,v,Royal Hong Kong Yacht Club M4,Masters - Cornwall Street Squash Centre,19:00:00,,12,08/01/2026,M4
Kowloon Cricket Club M4,v,Royal Hong Kong Yacht Club M4,Kowloon Cricket Club,19:00:00,,13,15/01/2026,M4
SKCSC M4,v,Hong Kong Football Club M4B,Masters - Cornwall Street Squash Centre,19:00:00,,13,15/01/2026,M4
Hong Kong Cricket Club M4,v,Bolton,Hong Kong Cricket Club,19:00:00,,13,15/01/2026,M4
WAKO,v,United Services Recreation Club M4,Masters - Harbour Road Sports Centre,19:00:00,,13,15/01/2026,M4
Hong Kong Football Club M4A,v,Hong Kong Club Blue,Hong Kong Football Club,19:00:00,,13,15/01/2026,M4
Kowloon Cricket Club M4,v,Hong Kong Football Club M4A,Kowloon Cricket Club,19:00:00,,14,22/01/2026,M4
Hong Kong Club Blue,v,United Services Recreation Club M4,The Hong Kong Club,19:00:00,,14,22/01/2026,M4
WAKO,v,Bolton,Masters - Harbour Road Sports Centre,19:00:00,,14,22/01/2026,M4
SKCSC M4,v,Hong Kong Cricket Club M4,Masters - Cornwall Street Squash Centre,19:00:00,,14,22/01/2026,M4
Hong Kong Football Club M4B,v,Royal Hong Kong Yacht Club M4,Hong Kong Football Club,19:00:00,,14,22/01/2026,M4
Hong Kong Football Club M4B,v,Kowloon Cricket Club M4,Hong Kong Football Club,19:00:00,,15,29/01/2026,M4
Hong Kong Cricket Club M4,v,Royal Hong Kong Yacht Club M4,Hong Kong Cricket Club,19:00:00,,15,29/01/2026,M4
SKCSC M4,v,WAKO,Masters - Cornwall Street Squash Centre,19:00:00,,15,29/01/2026,M4
Bolton,v,Hong Kong Club Blue,Masters - Harbour Road Sports Centre,19:00:00,,15,29/01/2026,M4
United Services Recreation Club M4,v,Hong Kong Football Club M4A,United Services Recreation Club,19:00:00,,15,29/01/2026,M4
Kowloon Cricket Club M4,v,United Services Recreation Club M4,Kowloon Cricket Club,19:00:00,,16,05/02/2026,M4
Hong Kong Football Club M4A,v,Bolton,Hong Kong Football Club,19:00:00,,16,05/02/2026,M4
Hong Kong Club Blue,v,SKCSC M4,The Hong Kong Club,19:00:00,,16,05/02/2026,M4
WAKO,v,Royal Hong Kong Yacht Club M4,Masters - Harbour Road Sports Centre,19:00:00,,16,05/02/2026,M4
Hong Kong Cricket Club M4,v,Hong Kong Football Club M4B,Hong Kong Cricket Club,19:00:00,,16,05/02/2026,M4
Hong Kong Cricket Club M4,v,Kowloon Cricket Club M4,Hong Kong Cricket Club,19:00:00,,17,12/02/2026,M4
Hong Kong Football Club M4B,v,WAKO,Hong Kong Football Club,19:00:00,,17,12/02/2026,M4
Hong Kong Club Blue,v,Royal Hong Kong Yacht Club M4,The Hong Kong Club,19:00:00,,17,12/02/2026,M4
SKCSC M4,v,Hong Kong Football Club M4A,Masters - Cornwall Street Squash Centre,19:00:00,,17,12/02/2026,M4
Bolton,v,United Services Recreation Club M4,Masters - Harbour Road Sports Centre,19:00:00,,17,12/02/2026,M4
Kowloon Cricket Club M4,v,Bolton,Kowloon Cricket Club,19:00:00,,18,05/03/2026,M4
United Services Recreation Club M4,v,SKCSC M4,United Services Recreation Club,19:00:00,,18,05/03/2026,M4
Hong Kong Football Club M4A,v,Royal Hong Kong Yacht Club M4,Hong Kong Football Club,19:00:00,,18,05/03/2026,M4
Hong Kong Football Club M4B,v,Hong Kong Club Blue,Hong Kong Football Club,19:00:00,,18,05/03/2026,M4
WAKO,v,Hong Kong Cricket Club M4,Masters - Harbour Road Sports Centre,19:00:00,,18,05/03/2026,M4
JESSICA L1,v,Hong Kong Football Club L1,HK Squash Centre,19:00:00,,1,30/10/2025,Premier Ladies
Kowloon Cricket Club L1A,v,Kowloon Cricket Club L1B,Kowloon Cricket Club,19:00:00,,1,30/10/2025,Premier Ladies
Hong Kong Cricket Club L1,v,[BYE],,,,1,30/10/2025,Premier Ladies
JESSICA L1,v,Kowloon Cricket Club L1B,HK Squash Centre,19:00:00,,2,06/11/2025,Premier Ladies
Hong Kong Cricket Club L1,v,Kowloon Cricket Club L1A,Hong Kong Cricket Club,19:00:00,,2,06/11/2025,Premier Ladies
Hong Kong Football Club L1,v,[BYE],,,,2,06/11/2025,Premier Ladies
JESSICA L1,v,Hong Kong Cricket Club L1,HK Squash Centre,19:00:00,,3,20/11/2025,Premier Ladies
Hong Kong Football Club L1,v,Kowloon Cricket Club L1B,Hong Kong Football Club,19:00:00,,3,20/11/2025,Premier Ladies
Kowloon Cricket Club L1A,v,[BYE],,,,3,20/11/2025,Premier Ladies
Hong Kong Cricket Club L1,v,Hong Kong Football Club L1,Hong Kong Cricket Club,19:00:00,,4,11/12/2025,Premier Ladies
Kowloon Cricket Club L1A,v,JESSICA L1,Kowloon Cricket Club,19:00:00,,4,11/12/2025,Premier Ladies
Kowloon Cricket Club L1B,v,[BYE],,,,4,11/12/2025,Premier Ladies
Hong Kong Football Club L1,v,Kowloon Cricket Club L1A,Hong Kong Football Club,19:00:00,,5,18/12/2025,Premier Ladies
Kowloon Cricket Club L1B,v,Hong Kong Cricket Club L1,Kowloon Cricket Club,19:00:00,,5,18/12/2025,Premier Ladies
JESSICA L1,v,[BYE],,,,5,18/12/2025,Premier Ladies
Hong Kong Football Club L1,v,JESSICA L1,Hong Kong Football Club,19:00:00,,6,23/04/2026,Premier Ladies
Kowloon Cricket Club L1B,v,Kowloon Cricket Club L1A,Kowloon Cricket Club,19:00:00,,6,23/04/2026,Premier Ladies
Hong Kong Cricket Club L1,v,[BYE],,,,6,23/04/2026,Premier Ladies
Kowloon Cricket Club L1B,v,JESSICA L1,Kowloon Cricket Club,19:00:00,,7,30/04/2026,Premier Ladies
Kowloon Cricket Club L1A,v,Hong Kong Cricket Club L1,Kowloon Cricket Club,19:00:00,,7,30/04/2026,Premier Ladies
Hong Kong Football Club L1,v,[BYE],,,,7,30/04/2026,Premier Ladies
Hong Kong Cricket Club L1,v,JESSICA L1,Hong Kong Cricket Club,19:00:00,,8,07/05/2026,Premier Ladies
Kowloon Cricket Club L1B,v,Hong Kong Football Club L1,Kowloon Cricket Club,19:00:00,,8,07/05/2026,Premier Ladies
Kowloon Cricket Club L1A,v,[BYE],,,,8,07/05/2026,Premier Ladies
Hong Kong Football Club L1,v,Hong Kong Cricket Club L1,Hong Kong Football Club,19:00:00,,9,14/05/2026,Premier Ladies
JESSICA L1,v,Kowloon Cricket Club L1A,HK Squash Centre,19:00:00,,9,14/05/2026,Premier Ladies
Kowloon Cricket Club L1B,v,[BYE],,,,9,14/05/2026,Premier Ladies
Kowloon Cricket Club L1A,v,Hong Kong Football Club L1,Kowloon Cricket Club,19:00:00,,10,21/05/2026,Premier Ladies
Hong Kong Cricket Club L1,v,Kowloon Cricket Club L1B,Hong Kong Cricket Club,19:00:00,,10,21/05/2026,Premier Ladies
JESSICA L1,v,[BYE],,,,10,21/05/2026,Premier Ladies
FWD,v,Hong Kong Cricket Club D1,HK Squash Centre,19:00:00,,1,30/10/2025,Premier Main
Kowloon Cricket Club 1A,v,Kowloon Cricket Club 1B,Kowloon Cricket Club,19:00:00,,1,30/10/2025,Premier Main
Hong Kong Football Club 1A,v,Hong Kong Football Club 1B,Hong Kong Football Club,19:00:00,,1,30/10/2025,Premier Main
Kowloon Cricket Club 1B,v,Hong Kong Cricket Club D1,Kowloon Cricket Club,19:00:00,,2,06/11/2025,Premier Main
FWD,v,Hong Kong Football Club 1B,HK Squash Centre,19:00:00,,2,06/11/2025,Premier Main
Kowloon Cricket Club 1A,v,Hong Kong Football Club 1A,Kowloon Cricket Club,19:00:00,,2,06/11/2025,Premier Main
Hong Kong Football Club 1A,v,Kowloon Cricket Club 1B,Hong Kong Football Club,19:00:00,,3,20/11/2025,Premier Main
FWD,v,Kowloon Cricket Club 1A,HK Squash Centre,19:00:00,,3,20/11/2025,Premier Main
Hong Kong Cricket Club D1,v,Hong Kong Football Club 1B,Hong Kong Cricket Club,19:00:00,,3,20/11/2025,Premier Main
Kowloon Cricket Club 1B,v,Hong Kong Football Club 1B,Kowloon Cricket Club,19:00:00,,4,11/12/2025,Premier Main
Hong Kong Cricket Club D1,v,Kowloon Cricket Club 1A,Hong Kong Cricket Club,19:00:00,,4,11/12/2025,Premier Main
Hong Kong Football Club 1A,v,FWD,Hong Kong Football Club,19:00:00,,4,11/12/2025,Premier Main
FWD,v,Kowloon Cricket Club 1B,Cornwall Street Squash Centre,19:00:00,,5,18/12/2025,Premier Main
Hong Kong Cricket Club D1,v,Hong Kong Football Club 1A,Hong Kong Cricket Club,19:00:00,,5,18/12/2025,Premier Main
Kowloon Cricket Club 1A,v,Hong Kong Football Club 1B,Kowloon Cricket Club,19:00:00,,5,18/12/2025,Premier Main
