Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date,Division
Hong Kong Cricket Club 6,v,[BYE],,,,15,12/02/2025,7B
The Squash Club 2,v,Twister 2,Cornwall Street Squash Centre,19:00,,16,19/02/2025,7B
Hong Kong Football Club 7B,v,Physical Chess 2,Hong Kong Football Club,19:00,,16,19/02/2025,7B
Kowloon Cricket Club 7,v,Hong Kong Cricket Club 6,Kowloon Cricket Club,19:00,,16,19/02/2025,7B
Xavier,v,[BYE],,,,16,19/02/2025,7B
Physical Chess 2,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,,17,26/02/2025,7B
Twister 2,v,Hong Kong Football Club 7B,Cornwall Street Squash Centre,19:00,,17,26/02/2025,7B
Xavier,v,The Squash Club 2,Cornwall Street Squash Centre,19:00,,17,26/02/2025,7B
Kowloon Cricket Club 7,v,[BYE],,,,17,26/02/2025,7B
Hong Kong Football Club 7B,v,Xavier,Hong Kong Football Club,19:00,,18,05/03/2025,7B
Hong Kong Cricket Club 6,v,Twister 2,Hong Kong Cricket Club,19:00,,18,05/03/2025,7B
Kowloon Cricket Club 7,v,Physical Chess 2,Kowloon Cricket Club,19:00,,18,05/03/2025,7B
The Squash Club 2,v,[BYE],,,,18,05/03/2025,7B
Twister 2,v,Kowloon Cricket Club 7,Cornwall Street Squash Centre,19:00,,19,12/03/2025,7B
Xavier,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,,19,12/03/2025,7B
Hong Kong Football Club 7B,v,The Squash Club 2,Hong Kong Football Club,19:00,,19,12/03/2025,7B
Physical Chess 2,v,[BYE],,,,19,12/03/2025,7B
Hong Kong Cricket Club 6,v,The Squash Club 2,Hong Kong Cricket Club,19:00,,20,19/03/2025,7B
Kowloon Cricket Club 7,v,Xavier,Kowloon Cricket Club,19:00,,20,19/03/2025,7B
Physical Chess 2,v,Twister 2,Cornwall Street Squash Centre,19:00,,20,19/03/2025,7B
Hong Kong Football Club 7B,v,[BYE],,,,20,19/03/2025,7B
Xavier,v,Physical Chess 2,Cornwall Street Squash Centre,19:00,,21,26/03/2025,7B
The Squash Club 2,v,Kowloon Cricket Club 7,Cornwall Street Squash Centre,19:00,,21,26/03/2025,7B
Hong Kong Cricket Club 6,v,Hong Kong Football Club 7B,Hong Kong Cricket Club,19:00,,21,26/03/2025,7B
Twister 2,v,[BYE],,,,21,26/03/2025,7B
Striving Squash,v,Squashathon Zero,Kwun Chung Sports Centre,19:00,,1,04/10/2024,8A
i-Mask Advance Squash Club 2,v,Ladies Recreation Club Div 8,Cornwall Street Squash Centre,19:00,,1,04/10/2024,8A
TOMCAT,v,Physical Chess 3,Cornwall Street Squash Centre,19:00,,1,04/10/2024,8A
Kinetic 2,v,Hong Kong Football Club 8,Yuen Long Jockey Club Squash Courts,19:00,,1,04/10/2024,8A
Sha Tin 3,v,[BYE],,,,1,04/10/2024,8A
Sha Tin 3,v,Kinetic 2,Cornwall Street Squash Centre,19:00,,2,18/10/2024,8A
Hong Kong Football Club 8,v,TOMCAT,Hong Kong Football Club,19:00,,2,18/10/2024,8A
Physical Chess 3,v,i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,19:00,,2,18/10/2024,8A
Ladies Recreation Club Div 8,v,Striving Squash,Ladies Recreation Club,19:00,,2,18/10/2024,8A
Squashathon Zero,v,[BYE],,,,2,18/10/2024,8A
Squashathon Zero,v,Ladies Recreation Club Div 8,Cornwall Street Squash Centre,19:00,,3,25/10/2024,8A
Striving Squash,v,Physical Chess 3,Kwun Chung Sports Centre,19:00,,3,25/10/2024,8A
i-Mask Advance Squash Club 2,v,Hong Kong Football Club 8,Cornwall Street Squash Centre,19:00,,3,25/10/2024,8A
TOMCAT,v,Sha Tin 3,Cornwall Street Squash Centre,19:00,,3,25/10/2024,8A
Kinetic 2,v,[BYE],,,,3,25/10/2024,8A
Kinetic 2,v,TOMCAT,Yuen Long Jockey Club Squash Courts,19:00,,4,01/11/2024,8A
Sha Tin 3,v,i-Mask Advance Squash Club 2,HK Squash Centre,19:00,,4,01/11/2024,8A
Hong Kong Football Club 8,v,Striving Squash,Hong Kong Football Club,19:00,,4,01/11/2024,8A
Physical Chess 3,v,Squashathon Zero,Cornwall Street Squash Centre,19:00,,4,01/11/2024,8A
Ladies Recreation Club Div 8,v,[BYE],,,,4,01/11/2024,8A
Ladies Recreation Club Div 8,v,Physical Chess 3,Ladies Recreation Club,19:00,,5,08/11/2024,8A
Hong Kong Football Club 8,v,Squashathon Zero,Hong Kong Football Club,19:00,,5,08/11/2024,8A
Sha Tin 3,v,Striving Squash,Cornwall Street Squash Centre,19:00,,5,08/11/2024,8A
i-Mask Advance Squash Club 2,v,Kinetic 2,Cornwall Street Squash Centre,19:00,,5,08/11/2024,8A
TOMCAT,v,[BYE],,,,5,08/11/2024,8A
TOMCAT,v,i-Mask Advance Squash Club 2,HK Squash Centre,19:00,,6,15/11/2024,8A
Striving Squash,v,Kinetic 2,Kwun Chung Sports Centre,19:00,,6,15/11/2024,8A
Sha Tin 3,v,Squashathon Zero,Cornwall Street Squash Centre,19:00,,6,15/11/2024,8A
Hong Kong Football Club 8,v,Ladies Recreation Club Div 8,Hong Kong Football Club,19:00,,6,15/11/2024,8A
Physical Chess 3,v,[BYE],,,,6,15/11/2024,8A
Physical Chess 3,v,Hong Kong Football Club 8,Cornwall Street Squash Centre,19:00,,7,22/11/2024,8A
Ladies Recreation Club Div 8,v,Sha Tin 3,Ladies Recreation Club,19:00,,7,22/11/2024,8A
Squashathon Zero,v,Kinetic 2,Cornwall Street Squash Centre,19:00,,7,22/11/2024,8A
TOMCAT,v,Striving Squash,Cornwall Street Squash Centre,19:00,,7,22/11/2024,8A
i-Mask Advance Squash Club 2,v,[BYE],,,,7,22/11/2024,8A
Striving Squash,v,i-Mask Advance Squash Club 2,Kwun Chung Sports Centre,19:00,,8,29/11/2024,8A
TOMCAT,v,Squashathon Zero,Cornwall Street Squash Centre,19:00,,8,29/11/2024,8A
Kinetic 2,v,Ladies Recreation Club Div 8,Yuen Long Jockey Club Squash Courts,19:00,,8,29/11/2024,8A
Sha Tin 3,v,Physical Chess 3,Cornwall Street Squash Centre,19:00,,8,29/11/2024,8A
Hong Kong Football Club 8,v,[BYE],,,,8,29/11/2024,8A
Hong Kong Football Club 8,v,Sha Tin 3,HK Squash Centre,19:00,,9,13/12/2024,8A
Physical Chess 3,v,Kinetic 2,Cornwall Street Squash Centre,19:00,,9,13/12/2024,8A
Ladies Recreation Club Div 8,v,TOMCAT,Ladies Recreation Club,19:00,,9,13/12/2024,8A
Squashathon Zero,v,i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,19:00,,9,13/12/2024,8A
Striving Squash,v,[BYE],,,,9,13/12/2024,8A
Squashathon Zero,v,Striving Squash,Cornwall Street Squash Centre,19:00,,10,03/01/2025,8A
Ladies Recreation Club Div 8,v,i-Mask Advance Squash Club 2,Ladies Recreation Club,19:00,,10,03/01/2025,8A
Physical Chess 3,v,TOMCAT,Cornwall Street Squash Centre,19:00,,10,03/01/2025,8A
Hong Kong Football Club 8,v,Kinetic 2,Hong Kong Football Club,19:00,,10,03/01/2025,8A
Sha Tin 3,v,[BYE],,,,10,03/01/2025,8A
Kinetic 2,v,Sha Tin 3,Yuen Long Jockey Club Squash Courts,19:00,,11,10/01/2025,8A
TOMCAT,v,Hong Kong Football Club 8,Cornwall Street Squash Centre,19:00,,11,10/01/2025,8A
i-Mask Advance Squash Club 2,v,Physical Chess 3,Cornwall Street Squash Centre,19:00,,11,10/01/2025,8A
Striving Squash,v,Ladies Recreation Club Div 8,HK Squash Centre,19:00,,11,10/01/2025,8A
Squashathon Zero,v,[BYE],,,,11,10/01/2025,8A
Ladies Recreation Club Div 8,v,Squashathon Zero,Ladies Recreation Club,19:00,,12,17/01/2025,8A
Physical Chess 3,v,Striving Squash,Cornwall Street Squash Centre,19:00,,12,17/01/2025,8A
Hong Kong Football Club 8,v,i-Mask Advance Squash Club 2,Hong Kong Football Club,19:00,,12,17/01/2025,8A
Sha Tin 3,v,TOMCAT,Cornwall Street Squash Centre,19:00,,12,17/01/2025,8A
Kinetic 2,v,[BYE],,,,12,17/01/2025,8A
TOMCAT,v,Kinetic 2,Cornwall Street Squash Centre,19:00,,13,24/01/2025,8A
i-Mask Advance Squash Club 2,v,Sha Tin 3,Cornwall Street Squash Centre,19:00,,13,24/01/2025,8A
Striving Squash,v,Hong Kong Football Club 8,Kwun Chung Sports Centre,19:00,,13,24/01/2025,8A
Squashathon Zero,v,Physical Chess 3,HK Squash Centre,19:00,,13,24/01/2025,8A
Ladies Recreation Club Div 8,v,[BYE],,,,13,24/01/2025,8A
Physical Chess 3,v,Ladies Recreation Club Div 8,HK Squash Centre,19:00,,14,07/02/2025,8A
Squashathon Zero,v,Hong Kong Football Club 8,Cornwall Street Squash Centre,19:00,,14,07/02/2025,8A
Striving Squash,v,Sha Tin 3,Kwun Chung Sports Centre,19:00,,14,07/02/2025,8A
Kinetic 2,v,i-Mask Advance Squash Club 2,Yuen Long Jockey Club Squash Courts,19:00,,14,07/02/2025,8A
TOMCAT,v,[BYE],,,,14,07/02/2025,8A
i-Mask Advance Squash Club 2,v,TOMCAT,Cornwall Street Squash Centre,19:00,,15,14/02/2025,8A
Kinetic 2,v,Striving Squash,Yuen Long Jockey Club Squash Courts,19:00,,15,14/02/2025,8A
Squashathon Zero,v,Sha Tin 3,Cornwall Street Squash Centre,19:00,,15,14/02/2025,8A
Ladies Recreation Club Div 8,v,Hong Kong Football Club 8,Ladies Recreation Club,19:00,,15,14/02/2025,8A
Physical Chess 3,v,[BYE],,,,15,14/02/2025,8A
Hong Kong Football Club 8,v,Physical Chess 3,Hong Kong Football Club,19:00,,16,21/02/2025,8A
Sha Tin 3,v,Ladies Recreation Club Div 8,HK Squash Centre,19:00,,16,21/02/2025,8A
Kinetic 2,v,Squashathon Zero,Yuen Long Jockey Club Squash Courts,19:00,,16,21/02/2025,8A
Striving Squash,v,TOMCAT,Kwun Chung Sports Centre,19:00,,16,21/02/2025,8A
i-Mask Advance Squash Club 2,v,[BYE],,,,16,21/02/2025,8A
i-Mask Advance Squash Club 2,v,Striving Squash,Cornwall Street Squash Centre,19:00,,17,28/02/2025,8A
Squashathon Zero,v,TOMCAT,Cornwall Street Squash Centre,19:00,,17,28/02/2025,8A
Ladies Recreation Club Div 8,v,Kinetic 2,Ladies Recreation Club,19:00,,17,28/02/2025,8A
Physical Chess 3,v,Sha Tin 3,Cornwall Street Squash Centre,19:00,,17,28/02/2025,8A
Hong Kong Football Club 8,v,[BYE],,,,17,28/02/2025,8A
Sha Tin 3,v,Hong Kong Football Club 8,Cornwall Street Squash Centre,19:00,,18,07/03/2025,8A
Kinetic 2,v,Physical Chess 3,Yuen Long Jockey Club Squash Courts,19:00,,18,07/03/2025,8A
TOMCAT,v,Ladies Recreation Club Div 8,Cornwall Street Squash Centre,19:00,,18,07/03/2025,8A
i-Mask Advance Squash Club 2,v,Squashathon Zero,HK Squash Centre,19:00,,18,07/03/2025,8A
Striving Squash,v,[BYE],,,,18,07/03/2025,8A
Dynamos Squash,v,LONGVIEW,Tsing Yi Sports Centre,19:00,,1,04/10/2024,8B
X-Alpha 4,v,MERCURY,Pei Ho Street Sports Centre,19:00,,1,04/10/2024,8B
Vitality Squash 2,v,NEXUS 3,HK Squash Centre,19:00,,1,04/10/2024,8B
Happy Squash 3,v,Fusion Squash Club 1,Wai Tsuen Sports Centre,19:00,,1,04/10/2024,8B
Happy Squash 3,v,NEXUS 3,Wai Tsuen Sports Centre,19:00,,2,18/10/2024,8B
Vitality Squash 2,v,X-Alpha 4,HK Squash Centre,19:00,,2,18/10/2024,8B
MERCURY,v,Dynamos Squash,HK Squash Centre,19:00,,2,18/10/2024,8B
Fusion Squash Club 1,v,LONGVIEW,HK Squash Centre,19:00,,2,18/10/2024,8B
MERCURY,v,LONGVIEW,HK Squash Centre,19:00,,3,25/10/2024,8B
Vitality Squash 2,v,Dynamos Squash,Java Road Sports Centre,19:00,,3,25/10/2024,8B
X-Alpha 4,v,Happy Squash 3,Pei Ho Street Sports Centre,19:00,,3,25/10/2024,8B
NEXUS 3,v,Fusion Squash Club 1,Cornwall Street Squash Centre,19:00,,3,25/10/2024,8B
NEXUS 3,v,X-Alpha 4,Cornwall Street Squash Centre,19:00,,4,01/11/2024,8B
Happy Squash 3,v,Dynamos Squash,Tsing Yi Sports Centre,19:00,,4,01/11/2024,8B
Vitality Squash 2,v,LONGVIEW,HK Squash Centre,19:00,,4,01/11/2024,8B
Fusion Squash Club 1,v,MERCURY,HK Squash Centre,19:00,,4,01/11/2024,8B
MERCURY,v,Vitality Squash 2,HK Squash Centre,19:00,,5,08/11/2024,8B
LONGVIEW,v,Happy Squash 3,Kwun Chung Sports Centre,19:00,,5,08/11/2024,8B
Dynamos Squash,v,NEXUS 3,Tsing Yi Sports Centre,19:00,,5,08/11/2024,8B
X-Alpha 4,v,Fusion Squash Club 1,Pei Ho Street Sports Centre,19:00,,5,08/11/2024,8B
X-Alpha 4,v,Dynamos Squash,Pei Ho Street Sports Centre,19:00,,6,15/11/2024,8B
NEXUS 3,v,LONGVIEW,Cornwall Street Squash Centre,19:00,,6,15/11/2024,8B
MERCURY,v,Happy Squash 3,Harbour Road Sports Centre,19:00,,6,15/11/2024,8B
Vitality Squash 2,v,Fusion Squash Club 1,Java Road Sports Centre,19:00,,6,15/11/2024,8B
Vitality Squash 2,v,Happy Squash 3,Java Road Sports Centre,19:00,,7,22/11/2024,8B
MERCURY,v,NEXUS 3,HK Squash Centre,19:00,,7,22/11/2024,8B
LONGVIEW,v,X-Alpha 4,Kwun Chung Sports Centre,19:00,,7,22/11/2024,8B
Dynamos Squash,v,Fusion Squash Club 1,Tsing Yi Sports Centre,19:00,,7,22/11/2024,8B
LONGVIEW,v,Dynamos Squash,Cornwall Street Squash Centre,19:00,,8,29/11/2024,8B
MERCURY,v,X-Alpha 4,HK Squash Centre,19:00,,8,29/11/2024,8B
NEXUS 3,v,Vitality Squash 2,Pei Ho Street Sports Centre,19:00,,8,29/11/2024,8B
Fusion Squash Club 1,v,Happy Squash 3,Harbour Road Sports Centre,19:00,,8,29/11/2024,8B
NEXUS 3,v,Happy Squash 3,Cornwall Street Squash Centre,19:00,,9,13/12/2024,8B
X-Alpha 4,v,Vitality Squash 2,Pei Ho Street Sports Centre,19:00,,9,13/12/2024,8B
Dynamos Squash,v,MERCURY,Tsing Yi Sports Centre,19:00,,9,13/12/2024,8B
LONGVIEW,v,Fusion Squash Club 1,Kwun Chung Sports Centre,19:00,,9,13/12/2024,8B
MERCURY,v,LONGVIEW,HK Squash Centre,19:00,,10,03/01/2025,8B
Vitality Squash 2,v,Dynamos Squash,HK Squash Centre,19:00,,10,03/01/2025,8B
Happy Squash 3,v,X-Alpha 4,Tsing Yi Sports Centre,19:00,,10,03/01/2025,8B
Fusion Squash Club 1,v,NEXUS 3,HK Squash Centre,19:00,,10,03/01/2025,8B
X-Alpha 4,v,NEXUS 3,Pei Ho Street Sports Centre,19:00,,11,10/01/2025,8B
Dynamos Squash,v,Happy Squash 3,Tsing Yi Sports Centre,19:00,,11,10/01/2025,8B
LONGVIEW,v,Vitality Squash 2,Kwun Chung Sports Centre,19:00,,11,10/01/2025,8B
MERCURY,v,Fusion Squash Club 1,HK Squash Centre,19:00,,11,10/01/2025,8B
Vitality Squash 2,v,MERCURY,Java Road Sports Centre,19:00,,12,17/01/2025,8B
Happy Squash 3,v,LONGVIEW,Wai Tsuen Sports Centre,19:00,,12,17/01/2025,8B
NEXUS 3,v,Dynamos Squash,HK Squash Centre,19:00,,12,17/01/2025,8B
Fusion Squash Club 1,v,X-Alpha 4,HK Squash Centre,19:00,,12,17/01/2025,8B
Dynamos Squash,v,X-Alpha 4,Tsing Yi Sports Centre,19:00,,13,24/01/2025,8B
LONGVIEW,v,NEXUS 3,HK Squash Centre,19:00,,13,24/01/2025,8B
MERCURY,v,Happy Squash 3,Java Road Sports Centre,19:00,,13,24/01/2025,8B
Fusion Squash Club 1,v,Vitality Squash 2,HK Squash Centre,19:00,,13,24/01/2025,8B
Happy Squash 3,v,Vitality Squash 2,Wai Tsuen Sports Centre,19:00,,14,07/02/2025,8B
NEXUS 3,v,MERCURY,Cornwall Street Squash Centre,19:00,,14,07/02/2025,8B
X-Alpha 4,v,LONGVIEW,Pei Ho Street Sports Centre,19:00,,14,07/02/2025,8B
Fusion Squash Club 1,v,Dynamos Squash,HK Squash Centre,19:00,,14,07/02/2025,8B
Dynamos Squash,v,LONGVIEW,Tsing Yi Sports Centre,19:00,,15,14/02/2025,8B
X-Alpha 4,v,MERCURY,Pei Ho Street Sports Centre,19:00,,15,14/02/2025,8B
Vitality Squash 2,v,NEXUS 3,Java Road Sports Centre,19:00,,15,14/02/2025,8B
Happy Squash 3,v,Fusion Squash Club 1,Yeung Uk Road Sports Centre,19:00,,15,14/02/2025,8B
Happy Squash 3,v,NEXUS 3,Wai Tsuen Sports Centre,19:00,,16,21/02/2025,8B
Vitality Squash 2,v,X-Alpha 4,HK Squash Centre,19:00,,16,21/02/2025,8B
MERCURY,v,Dynamos Squash,HK Squash Centre,19:00,,16,21/02/2025,8B
Fusion Squash Club 1,v,LONGVIEW,HK Squash Centre,19:00,,16,21/02/2025,8B
LONGVIEW,v,MERCURY,Java Road Sports Centre,19:00,,17,28/02/2025,8B
Dynamos Squash,v,Vitality Squash 2,Tsing Yi Sports Centre,19:00,,17,28/02/2025,8B
X-Alpha 4,v,Happy Squash 3,Pei Ho Street Sports Centre,19:00,,17,28/02/2025,8B
NEXUS 3,v,Fusion Squash Club 1,Cornwall Street Squash Centre,19:00,,17,28/02/2025,8B
NEXUS 3,v,X-Alpha 4,Cornwall Street Squash Centre,19:00,,18,07/03/2025,8B
Happy Squash 3,v,Dynamos Squash,Wai Tsuen Sports Centre,19:00,,18,07/03/2025,8B
LONGVIEW,v,Vitality Squash 2,Kwun Chung Sports Centre,19:00,,18,07/03/2025,8B
Fusion Squash Club 1,v,MERCURY,HK Squash Centre,19:00,,18,07/03/2025,8B
MERCURY,v,Vitality Squash 2,HK Squash Centre,19:00,,19,14/03/2025,8B
LONGVIEW,v,Happy Squash 3,Kwun Chung Sports Centre,19:00,,19,14/03/2025,8B
Dynamos Squash,v,NEXUS 3,Tsing Yi Sports Centre,19:00,,19,14/03/2025,8B
X-Alpha 4,v,Fusion Squash Club 1,Pei Ho Street Sports Centre,19:00,,19,14/03/2025,8B
X-Alpha 4,v,Dynamos Squash,Pei Ho Street Sports Centre,19:00,,20,21/03/2025,8B
NEXUS 3,v,LONGVIEW,Cornwall Street Squash Centre,19:00,,20,21/03/2025,8B
Happy Squash 3,v,MERCURY,Wai Tsuen Sports Centre,19:00,,20,21/03/2025,8B
Fusion Squash Club 1,v,Vitality Squash 2,HK Squash Centre,19:00,,20,21/03/2025,8B
Happy Squash 3,v,Vitality Squash 2,Yeung Uk Road Sports Centre,19:00,,21,28/03/2025,8B
NEXUS 3,v,MERCURY,Cornwall Street Squash Centre,19:00,,21,28/03/2025,8B
LONGVIEW,v,X-Alpha 4,Kwun Chung Sports Centre,19:00,,21,28/03/2025,8B
Dynamos Squash,v,Fusion Squash Club 1,Tsing Yi Sports Centre,19:00,,21,28/03/2025,8B
Friend Club,v,Hong Kong Football Club 9,Cornwall Street Squash Centre,19:00,,1,02/10/2024,9
The Best Group 2,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,,1,02/10/2024,9
Kowloon Cricket Club 9,v,Centre Squash,Kowloon Cricket Club,19:00,,1,02/10/2024,9
HKPF Squash Team,v,Kwai Tsing District Squash Club,Cornwall Street Squash Centre,19:00,,1,02/10/2024,9
Friend Club,v,Kowloon Cricket Club 9,Cornwall Street Squash Centre,19:00,,2,09/10/2024,9
i-Mask Advance Squash Club 3,v,Centre Squash,Cornwall Street Squash Centre,19:00,,2,09/10/2024,9
Kwai Tsing District Squash Club,v,The Best Group 2,Cornwall Street Squash Centre,19:00,,2,09/10/2024,9
Hong Kong Football Club 9,v,HKPF Squash Team,Hong Kong Football Club,19:00,,2,09/10/2024,9
HKPF Squash Team,v,Friend Club,Cornwall Street Squash Centre,19:00,,3,16/10/2024,9
Hong Kong Football Club 9,v,The Best Group 2,Hong Kong Football Club,19:00,,3,16/10/2024,9
Centre Squash,v,Kwai Tsing District Squash Club,HK Squash Centre,19:00,,3,16/10/2024,9
Kowloon Cricket Club 9,v,i-Mask Advance Squash Club 3,Kowloon Cricket Club,19:00,,3,16/10/2024,9
Friend Club,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,,4,23/10/2024,9
Kwai Tsing District Squash Club,v,Kowloon Cricket Club 9,Cornwall Street Squash Centre,19:00,,4,23/10/2024,9
Centre Squash,v,Hong Kong Football Club 9,HK Squash Centre,19:00,,4,23/10/2024,9
HKPF Squash Team,v,The Best Group 2,Cornwall Street Squash Centre,19:00,,4,23/10/2024,9
The Best Group 2,v,Friend Club,Cornwall Street Squash Centre,19:00,,5,30/10/2024,9
Centre Squash,v,HKPF Squash Team,HK Squash Centre,19:00,,5,30/10/2024,9
Hong Kong Football Club 9,v,Kowloon Cricket Club 9,Hong Kong Football Club,19:00,,5,30/10/2024,9
i-Mask Advance Squash Club 3,v,Kwai Tsing District Squash Club,Cornwall Street Squash Centre,19:00,,5,30/10/2024,9
Friend Club,v,Kwai Tsing District Squash Club,Cornwall Street Squash Centre,19:00,,6,06/11/2024,9
Hong Kong Football Club 9,v,i-Mask Advance Squash Club 3,Hong Kong Football Club,19:00,,6,06/11/2024,9
HKPF Squash Team,v,Kowloon Cricket Club 9,Cornwall Street Squash Centre,19:00,,6,06/11/2024,9
The Best Group 2,v,Centre Squash,Cornwall Street Squash Centre,19:00,,6,06/11/2024,9
Centre Squash,v,Friend Club,HK Squash Centre,19:00,,7,13/11/2024,9
Kowloon Cricket Club 9,v,The Best Group 2,Kowloon Cricket Club,19:00,,7,13/11/2024,9
i-Mask Advance Squash Club 3,v,HKPF Squash Team,Cornwall Street Squash Centre,19:00,,7,13/11/2024,9
Kwai Tsing District Squash Club,v,Hong Kong Football Club 9,Cornwall Street Squash Centre,19:00,,7,13/11/2024,9
Hong Kong Football Club 9,v,Friend Club,Hong Kong Football Club,19:00,,8,20/11/2024,9
i-Mask Advance Squash Club 3,v,The Best Group 2,Cornwall Street Squash Centre,19:00,,8,20/11/2024,9
Centre Squash,v,Kowloon Cricket Club 9,HK Squash Centre,19:00,,8,20/11/2024,9
Kwai Tsing District Squash Club,v,HKPF Squash Team,Pei Ho Street Sports Centre,19:00,,8,20/11/2024,9
Kowloon Cricket Club 9,v,Friend Club,Kowloon Cricket Club,19:00,,9,27/11/2024,9
Centre Squash,v,i-Mask Advance Squash Club 3,HK Squash Centre,19:00,,9,27/11/2024,9
The Best Group 2,v,Kwai Tsing District Squash Club,Cornwall Street Squash Centre,19:00,,9,27/11/2024,9
HKPF Squash Team,v,Hong Kong Football Club 9,Cornwall Street Squash Centre,19:00,,9,27/11/2024,9
Friend Club,v,HKPF Squash Team,Cornwall Street Squash Centre,19:00,,10,11/12/2024,9
The Best Group 2,v,Hong Kong Football Club 9,Kwun Chung Sports Centre,19:00,,10,11/12/2024,9
Kwai Tsing District Squash Club,v,Centre Squash,Cornwall Street Squash Centre,19:00,,10,11/12/2024,9
i-Mask Advance Squash Club 3,v,Kowloon Cricket Club 9,Cornwall Street Squash Centre,19:00,,10,11/12/2024,9
i-Mask Advance Squash Club 3,v,Friend Club,Cornwall Street Squash Centre,19:00,,11,18/12/2024,9
Kowloon Cricket Club 9,v,Kwai Tsing District Squash Club,Kowloon Cricket Club,19:00,,11,18/12/2024,9
Centre Squash,v,Hong Kong Football Club 9,HK Squash Centre,19:00,,11,18/12/2024,9
The Best Group 2,v,HKPF Squash Team,Cornwall Street Squash Centre,19:00,,11,18/12/2024,9
Friend Club,v,The Best Group 2,Cornwall Street Squash Centre,19:00,,12,08/01/2025,9
HKPF Squash Team,v,Centre Squash,Cornwall Street Squash Centre,19:00,,12,08/01/2025,9
Kowloon Cricket Club 9,v,Hong Kong Football Club 9,Kowloon Cricket Club,19:00,,12,08/01/2025,9
Kwai Tsing District Squash Club,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,,12,08/01/2025,9
Kwai Tsing District Squash Club,v,Friend Club,Cornwall Street Squash Centre,19:00,,13,15/01/2025,9
i-Mask Advance Squash Club 3,v,Hong Kong Football Club 9,Cornwall Street Squash Centre,19:00,,13,15/01/2025,9
Kowloon Cricket Club 9,v,HKPF Squash Team,Kowloon Cricket Club,19:00,,13,15/01/2025,9
Centre Squash,v,The Best Group 2,HK Squash Centre,19:00,,13,15/01/2025,9
Friend Club,v,Centre Squash,Cornwall Street Squash Centre,19:00,,14,22/01/2025,9
The Best Group 2,v,Kowloon Cricket Club 9,Cornwall Street Squash Centre,19:00,,14,22/01/2025,9
HKPF Squash Team,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,,14,22/01/2025,9
Hong Kong Football Club 9,v,Kwai Tsing District Squash Club,Hong Kong Football Club,19:00,,14,22/01/2025,9
Friend Club,v,Hong Kong Football Club 9,Cornwall Street Squash Centre,19:00,,15,12/02/2025,9
The Best Group 2,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,,15,12/02/2025,9
Kowloon Cricket Club 9,v,Centre Squash,Kowloon Cricket Club,19:00,,15,12/02/2025,9
HKPF Squash Team,v,Kwai Tsing District Squash Club,Pei Ho Street Sports Centre,19:00,,15,12/02/2025,9
Friend Club,v,Kowloon Cricket Club 9,Cornwall Street Squash Centre,19:00,,16,19/02/2025,9
i-Mask Advance Squash Club 3,v,Centre Squash,Cornwall Street Squash Centre,19:00,,16,19/02/2025,9
Kwai Tsing District Squash Club,v,The Best Group 2,Cornwall Street Squash Centre,19:00,,16,19/02/2025,9
Hong Kong Football Club 9,v,HKPF Squash Team,Hong Kong Football Club,19:00,,16,19/02/2025,9
HKPF Squash Team,v,Friend Club,Cornwall Street Squash Centre,19:00,,17,26/02/2025,9
Hong Kong Football Club 9,v,The Best Group 2,Hong Kong Football Club,19:00,,17,26/02/2025,9
